ID da Compra;Data da Compra;Nome do Material;Quantidade (kg);Preço por kg (R$)
628;03/03/2021;papelão;23.68;0.8
629;03/03/2021;PP COLORIDO;39.27;1.5
630;03/03/2021;PP COLORIDO;5.07;1.5
631;03/03/2021;alto impacto;5.65;1
632;03/03/2021;arquivo;16.56;0.7
633;03/03/2021;PP PRETO;8.92;1.3
634;03/03/2021;arquivo;40.54;0.7
635;03/03/2021;ferro;2.9;1.2
636;03/03/2021;chumbo;0.79;8.9
637;03/03/2021;placa eletronica;2.79;36.8
638;03/03/2021;PET PEAD;38.96;2.3
639;03/03/2021;placa eletronica;1.73;36.8
640;03/03/2021;alto impacto;47.51;1
641;03/03/2021;PP PRETO;17.68;1.3
642;03/03/2021;ferro;35.66;1.2
643;03/03/2021;chumbo;28.03;8.9
644;03/03/2021;alto impacto;26.5;1
645;03/03/2021;PP CRISTAL;10.73;3.4
646;03/03/2021;PP COLORIDO;40.09;1.5
647;03/03/2021;alto impacto;30.89;1
648;03/03/2021;óleo;19.13;1.8
649;03/03/2021;latinha;0.38;8
650;04/03/2021;vidro;16.95;1
651;04/03/2021;PP BRANCO;2.73;2.1
652;04/03/2021;PP CRISTAL;20.69;3.4
653;04/03/2021;PET PEAD;27.48;2.3
654;04/03/2021;aço;38.15;5
655;04/03/2021;óleo;2.68;1.8
656;04/03/2021;placa eletronica;44.37;36.8
657;04/03/2021;PP COLORIDO;1.17;1.5
658;04/03/2021;PP CRISTAL;3.52;3.4
659;04/03/2021;aço;3.16;5
660;04/03/2021;PET PEAD;6.42;2.3
661;04/03/2021;PET PEAD;24.03;2.3
662;04/03/2021;PP CRISTAL;34.42;3.4
663;04/03/2021;ferro;44.69;1.2
664;04/03/2021;arquivo;36.94;0.7
665;04/03/2021;PP BRANCO;11.66;2.1
666;05/03/2021;papelão;45.71;0.8
667;05/03/2021;bloco;10.46;7.4
668;05/03/2021;aluminio;24.59;6.5
669;05/03/2021;aço;24.07;5
670;05/03/2021;arquivo;12.28;0.7
671;05/03/2021;vidro;36.82;1
672;05/03/2021;bateria;11.6;5.2
673;05/03/2021;arquivo;44.8;0.7
674;05/03/2021;óleo;41.7;1.8
675;05/03/2021;chumbo;35.3;8.9
676;05/03/2021;óleo;23.49;1.8
677;05/03/2021;cobre;33.32;41.2
678;05/03/2021;PP CRISTAL;34.99;3.4
679;05/03/2021;arquivo;7.08;0.7
680;05/03/2021;bloco;37.7;7.4
681;05/03/2021;placa eletronica;11.85;36.8
682;05/03/2021;aço;36.76;5
683;05/03/2021;PP COLORIDO;44.57;1.5
684;08/03/2021;bloco;39.01;7.4
685;08/03/2021;cobre;16.18;41.2
686;08/03/2021;papelão;28.88;0.8
687;08/03/2021;placa eletronica;4.84;36.8
688;08/03/2021;placa eletronica;28.93;36.8
689;08/03/2021;PP COLORIDO;10.79;1.5
690;08/03/2021;ferro;29.04;1.2
691;08/03/2021;bloco;28.28;7.4
692;08/03/2021;óleo;0.55;1.8
693;08/03/2021;PET PEAD;18.68;2.3
694;08/03/2021;PP PRETO;31.46;1.3
695;08/03/2021;aluminio;2.08;6.5
696;08/03/2021;latinha;16.35;8
697;08/03/2021;papelão;31.31;0.8
698;08/03/2021;PP BRANCO;2;2.1
699;08/03/2021;PP COLORIDO;28.42;1.5
700;08/03/2021;ferro;16.9;1.2
701;09/03/2021;bloco;27;7.4
702;09/03/2021;chumbo;3.44;8.9
703;09/03/2021;aluminio;38.4;6.5
704;09/03/2021;aço;18.17;5
705;09/03/2021;cobre;25.88;41.2
706;09/03/2021;óleo;17.32;1.8
707;09/03/2021;ferro;30.55;1.2
708;09/03/2021;óleo;46.03;1.8
709;09/03/2021;aço;23.67;5
710;09/03/2021;arquivo;22.17;0.7
711;09/03/2021;latinha;41.19;8
712;09/03/2021;bateria;26;5.2
713;09/03/2021;placa eletronica;1.97;36.8
714;09/03/2021;cobre;17.56;41.2
715;09/03/2021;ferro;25.58;1.2
716;09/03/2021;PP BRANCO;1.16;2.1
717;09/03/2021;óleo;47.14;1.8
718;09/03/2021;vidro;22.52;1
719;09/03/2021;PP PRETO;4.93;1.3
720;09/03/2021;vidro;2.39;1
721;09/03/2021;aço;45.77;5
722;09/03/2021;PP PRETO;14.51;1.3
723;09/03/2021;alto impacto;8.86;1
724;10/03/2021;chumbo;32.58;8.9
725;10/03/2021;aluminio;43.86;6.5
726;10/03/2021;óleo;42.92;1.8
727;10/03/2021;cobre;43.46;41.2
728;10/03/2021;latinha;22.69;8
729;10/03/2021;PET PEAD;28.66;2.3
730;10/03/2021;bateria;30.19;5.2
731;10/03/2021;PET PEAD;21.01;2.3
732;10/03/2021;óleo;9.55;1.8
733;10/03/2021;ferro;2.23;1.2
734;11/03/2021;cobre;37.99;41.2
735;11/03/2021;óleo;8.43;1.8
736;11/03/2021;vidro;0.92;1
737;11/03/2021;cobre;46;41.2
738;11/03/2021;aço;6.55;5
739;11/03/2021;bateria;22.54;5.2
740;11/03/2021;arquivo;10.28;0.7
741;11/03/2021;bloco;33.55;7.4
742;11/03/2021;cobre;19.48;41.2
743;11/03/2021;cobre;5.54;41.2
744;12/03/2021;bloco;41.56;7.4
745;12/03/2021;alto impacto;13.94;1
746;12/03/2021;aço;23.66;5
747;12/03/2021;chumbo;44.72;8.9
748;12/03/2021;vidro;3.45;1
749;12/03/2021;arquivo;24.36;0.7
750;12/03/2021;ferro;19.71;1.2
751;15/03/2021;PET PEAD;30.01;2.3
752;15/03/2021;cobre;6.59;41.2
753;15/03/2021;chumbo;42.06;8.9
754;15/03/2021;bateria;47.24;5.2
755;15/03/2021;aluminio;44.99;6.5
756;15/03/2021;chumbo;6.81;8.9
757;15/03/2021;alto impacto;15.41;1
758;15/03/2021;chumbo;0.43;8.9
759;15/03/2021;PP PRETO;11.68;1.3
760;15/03/2021;bateria;9.51;5.2
761;15/03/2021;PP PRETO;46.32;1.3
762;15/03/2021;aço;49.55;5
763;15/03/2021;PP CRISTAL;10.43;3.4
764;15/03/2021;chumbo;26.02;8.9
765;15/03/2021;vidro;19.99;1
766;15/03/2021;chumbo;5.09;8.9
767;15/03/2021;alto impacto;43.82;1
768;15/03/2021;bloco;36.47;7.4
769;16/03/2021;óleo;42.57;1.8
770;16/03/2021;ferro;13.31;1.2
771;16/03/2021;bloco;38.52;7.4
772;16/03/2021;PP CRISTAL;35.35;3.4
773;16/03/2021;arquivo;16.41;0.7
774;16/03/2021;óleo;43.67;1.8
775;16/03/2021;arquivo;28.55;0.7
776;16/03/2021;cobre;32.46;41.2
777;16/03/2021;aluminio;17.58;6.5
778;16/03/2021;papelão;6.82;0.8
779;16/03/2021;PP CRISTAL;28.74;3.4
780;16/03/2021;PP PRETO;23.62;1.3
781;16/03/2021;placa eletronica;12.03;36.8
782;16/03/2021;placa eletronica;18.16;36.8
783;16/03/2021;aluminio;31.28;6.5
784;16/03/2021;chumbo;2.65;8.9
785;16/03/2021;chumbo;12.07;8.9
786;16/03/2021;latinha;12.78;8
787;16/03/2021;aluminio;28.78;6.5
788;16/03/2021;PP CRISTAL;30.45;3.4
789;16/03/2021;PET PEAD;39.8;2.3
790;17/03/2021;bloco;2.43;7.4
791;17/03/2021;ferro;13.61;1.2
792;17/03/2021;aço;6.29;5
793;17/03/2021;óleo;42.06;1.8
794;17/03/2021;bloco;31.32;7.4
795;17/03/2021;vidro;3.1;1
796;17/03/2021;aço;15.53;5
797;17/03/2021;PP BRANCO;49.22;2.1
798;17/03/2021;papelão;2.89;0.8
799;17/03/2021;PP CRISTAL;4.19;3.4
800;17/03/2021;placa eletronica;7.5;36.8
801;17/03/2021;placa eletronica;16.72;36.8
802;17/03/2021;aço;26.02;5
803;17/03/2021;PP PRETO;43.17;1.3
804;17/03/2021;PP BRANCO;22.46;2.1
805;17/03/2021;PP BRANCO;21.27;2.1
806;17/03/2021;bloco;40.29;7.4
807;17/03/2021;arquivo;27.97;0.7
808;17/03/2021;vidro;31.63;1
809;17/03/2021;papelão;20.71;0.8
810;17/03/2021;chumbo;27.06;8.9
811;17/03/2021;latinha;5.22;8
812;18/03/2021;cobre;11.71;41.2
813;18/03/2021;alto impacto;39.19;1
814;18/03/2021;PP COLORIDO;12.77;1.5
815;18/03/2021;ferro;11.66;1.2
816;18/03/2021;vidro;32.87;1
817;18/03/2021;óleo;19.26;1.8
818;18/03/2021;alto impacto;18.76;1
819;18/03/2021;aço;25.85;5
820;18/03/2021;bloco;16.83;7.4
821;18/03/2021;aluminio;35.29;6.5
822;18/03/2021;alto impacto;21.65;1
823;18/03/2021;vidro;9.83;1
824;18/03/2021;bloco;3;7.4
825;19/03/2021;PET PEAD;42.05;2.3
826;19/03/2021;PP BRANCO;47.33;2.1
827;19/03/2021;cobre;26.05;41.2
828;19/03/2021;bloco;46.92;7.4
829;19/03/2021;ferro;23.3;1.2
830;19/03/2021;cobre;30.97;41.2
831;19/03/2021;PET PEAD;28.42;2.3
832;19/03/2021;vidro;30.4;1
833;19/03/2021;alto impacto;36.06;1
834;19/03/2021;latinha;32.69;8
835;19/03/2021;chumbo;47.8;8.9
836;19/03/2021;papelão;4.96;0.8
837;19/03/2021;aluminio;34.57;6.5
838;19/03/2021;arquivo;19.38;0.7
839;19/03/2021;PP BRANCO;45.12;2.1
840;19/03/2021;placa eletronica;21.07;36.8
841;19/03/2021;alto impacto;23.34;1
842;19/03/2021;bloco;9.87;7.4
843;19/03/2021;PP CRISTAL;0.89;3.4
844;22/03/2021;bateria;42.67;5.2
845;22/03/2021;aluminio;29.23;6.5
846;22/03/2021;chumbo;5.77;8.9
847;22/03/2021;cobre;15.09;41.2
848;22/03/2021;PP PRETO;7.8;1.3
849;22/03/2021;papelão;31.16;0.8
850;22/03/2021;arquivo;48.59;0.7
851;22/03/2021;aluminio;41.58;6.5
852;23/03/2021;óleo;48.92;1.8
853;23/03/2021;PET PEAD;31.81;2.3
854;23/03/2021;chumbo;16.12;8.9
855;23/03/2021;aluminio;43.59;6.5
856;23/03/2021;papelão;8.92;0.8
857;23/03/2021;alto impacto;21.59;1
858;23/03/2021;ferro;20.74;1.2
859;23/03/2021;PP BRANCO;23.26;2.1
860;23/03/2021;PP COLORIDO;19.12;1.5
861;23/03/2021;vidro;0.57;1
862;23/03/2021;PP COLORIDO;24.91;1.5
863;24/03/2021;alto impacto;6.06;1
864;24/03/2021;placa eletronica;7.63;36.8
865;24/03/2021;bateria;42.51;5.2
866;24/03/2021;aço;26.7;5
867;24/03/2021;aço;36.93;5
868;24/03/2021;cobre;7.6;41.2
869;24/03/2021;PP CRISTAL;41.81;3.4
870;24/03/2021;latinha;48.97;8
871;24/03/2021;arquivo;31.47;0.7
872;25/03/2021;aço;37.69;5
873;25/03/2021;bloco;45.97;7.4
874;25/03/2021;PP CRISTAL;28.38;3.4
875;25/03/2021;arquivo;44.79;0.7
876;25/03/2021;ferro;13.18;1.2
877;25/03/2021;latinha;16.37;8
878;25/03/2021;ferro;7.32;1.2
879;25/03/2021;cobre;24.46;41.2
880;25/03/2021;ferro;38.83;1.2
881;25/03/2021;latinha;39.63;8
882;25/03/2021;vidro;27.51;1
883;25/03/2021;papelão;19.58;0.8
884;25/03/2021;PP PRETO;12.82;1.3
885;25/03/2021;bloco;40.13;7.4
886;25/03/2021;bloco;33.08;7.4
887;25/03/2021;PET PEAD;49.77;2.3
888;25/03/2021;PP PRETO;48.47;1.3
889;25/03/2021;latinha;21.68;8
890;25/03/2021;arquivo;23.4;0.7
891;25/03/2021;bateria;29.2;5.2
892;25/03/2021;bateria;48.29;5.2
893;26/03/2021;PP CRISTAL;33.5;3.4
894;26/03/2021;papelão;32.77;0.8
895;26/03/2021;PP BRANCO;6.22;2.1
896;26/03/2021;óleo;43.9;1.8
897;26/03/2021;papelão;30.47;0.8
898;26/03/2021;PP PRETO;18.73;1.3
899;26/03/2021;ferro;27.18;1.2
900;26/03/2021;latinha;21.11;8
901;26/03/2021;ferro;23.3;1.2
902;26/03/2021;ferro;49.68;1.2
903;26/03/2021;placa eletronica;22.4;36.8
904;26/03/2021;óleo;24.86;1.8
905;26/03/2021;chumbo;41.36;8.9
906;26/03/2021;aluminio;45.72;6.5
907;26/03/2021;PP BRANCO;24.34;2.1
908;29/03/2021;ferro;27.04;1.2
909;29/03/2021;bloco;42.75;7.4
910;29/03/2021;aluminio;37.62;6.5
911;29/03/2021;arquivo;46.75;0.7
912;29/03/2021;PP BRANCO;7.68;2.1
913;29/03/2021;arquivo;25.2;0.7
914;29/03/2021;latinha;8.87;8
915;29/03/2021;aluminio;23.67;6.5
916;29/03/2021;papelão;6.88;0.8
917;29/03/2021;bateria;9.36;5.2
918;29/03/2021;aluminio;42.48;6.5
919;29/03/2021;vidro;1.71;1
920;29/03/2021;PP BRANCO;3.29;2.1
921;29/03/2021;latinha;14.17;8
922;29/03/2021;arquivo;3.8;0.7
923;29/03/2021;chumbo;10.8;8.9
924;29/03/2021;cobre;11.62;41.2
925;29/03/2021;PP COLORIDO;29.77;1.5
926;29/03/2021;PP COLORIDO;4.33;1.5
927;29/03/2021;PP CRISTAL;9.35;3.4
928;29/03/2021;PP CRISTAL;2.5;3.4
929;29/03/2021;latinha;8.71;8
930;29/03/2021;bloco;31.58;7.4
931;29/03/2021;PET PEAD;31.61;2.3
932;29/03/2021;PP CRISTAL;22.95;3.4
933;29/03/2021;aluminio;0.3;6.5
934;29/03/2021;placa eletronica;14.03;36.8
935;30/03/2021;ferro;39;1.2
936;30/03/2021;óleo;20.23;1.8
937;30/03/2021;latinha;1.02;8
938;30/03/2021;ferro;31.78;1.2
939;30/03/2021;bateria;4.03;5.2
940;30/03/2021;chumbo;43.83;8.9
941;30/03/2021;PET PEAD;9.07;2.3
942;30/03/2021;vidro;7.26;1
943;30/03/2021;PP CRISTAL;44.52;3.4
944;30/03/2021;alto impacto;1.36;1
945;30/03/2021;PP PRETO;43.49;1.3
946;31/03/2021;PP CRISTAL;39.44;3.4
947;31/03/2021;placa eletronica;41.7;36.8
948;31/03/2021;vidro;44.06;1
949;31/03/2021;PP COLORIDO;27.45;1.5
950;31/03/2021;alto impacto;30.33;1
951;31/03/2021;PP BRANCO;24.08;2.1
952;31/03/2021;placa eletronica;38.22;36.8
953;31/03/2021;PET PEAD;13.52;2.3
954;31/03/2021;vidro;39.71;1
955;31/03/2021;bateria;11.39;5.2
956;31/03/2021;papelão;48.19;0.8
957;31/03/2021;PP CRISTAL;17.07;3.4
958;01/04/2021;aluminio;34.6;6.2
959;01/04/2021;vidro;7.99;1.1
960;02/04/2021;aluminio;11.18;6.2
961;02/04/2021;chumbo;8.23;9.5
962;02/04/2021;latinha;34.21;7.5
963;02/04/2021;bloco;19.67;7
964;02/04/2021;óleo;40.18;1.7
965;02/04/2021;latinha;12;7.5
966;02/04/2021;aço;43.29;5.3
967;02/04/2021;aço;34.54;5.3
968;02/04/2021;latinha;25.63;7.5
969;02/04/2021;vidro;23.74;1.1
970;02/04/2021;aluminio;22.86;6.2
971;02/04/2021;placa eletronica;23.43;38.8
972;02/04/2021;aço;46.29;5.3
973;02/04/2021;vidro;8.99;1.1
974;02/04/2021;aço;15.43;5.3
975;02/04/2021;placa eletronica;41.58;38.8
976;02/04/2021;alto impacto;37.17;1.1
977;02/04/2021;aluminio;7.2;6.2
978;02/04/2021;PP CRISTAL;1.59;3.2
979;02/04/2021;PP PRETO;2.45;1.4
980;02/04/2021;chumbo;6.83;9.5
981;02/04/2021;cobre;21.39;43.9
982;05/04/2021;ferro;47.56;1.3
983;05/04/2021;PP CRISTAL;2.46;3.2
984;05/04/2021;óleo;22.72;1.7
985;05/04/2021;papelão;15.75;0.8
986;05/04/2021;bloco;42.53;7
987;05/04/2021;PP CRISTAL;49.28;3.2
988;05/04/2021;bateria;10.8;5.5
989;05/04/2021;PET PEAD;13.73;2.5
990;05/04/2021;latinha;40.46;7.5
991;05/04/2021;PP CRISTAL;24.19;3.2
992;05/04/2021;ferro;18.42;1.3
993;05/04/2021;ferro;15.51;1.3
994;05/04/2021;ferro;34.59;1.3
995;05/04/2021;PET PEAD;1.27;2.5
996;05/04/2021;arquivo;13.49;0.7
997;05/04/2021;óleo;22.52;1.7
998;05/04/2021;bateria;26.02;5.5
999;05/04/2021;papelão;27.11;0.8
1000;05/04/2021;bateria;35.61;5.5
1001;05/04/2021;PP COLORIDO;29.28;1.6
1002;05/04/2021;aluminio;24.3;6.2
1003;06/04/2021;chumbo;7.54;9.5
1004;06/04/2021;cobre;48.23;43.9
1005;06/04/2021;PP COLORIDO;35.62;1.6
1006;06/04/2021;aluminio;44.45;6.2
1007;06/04/2021;placa eletronica;23.33;38.8
1008;07/04/2021;chumbo;36.82;9.5
1009;07/04/2021;vidro;5.25;1.1
1010;07/04/2021;bloco;7.82;7
1011;07/04/2021;alto impacto;49.87;1.1
1012;07/04/2021;placa eletronica;47.08;38.8
1013;07/04/2021;placa eletronica;6.95;38.8
1014;07/04/2021;bateria;36.1;5.5
1015;07/04/2021;óleo;22.06;1.7
1016;07/04/2021;PP COLORIDO;39.07;1.6
1017;07/04/2021;aluminio;1.34;6.2
1018;07/04/2021;chumbo;38.99;9.5
1019;07/04/2021;latinha;19.56;7.5
1020;08/04/2021;aço;43.87;5.3
1021;08/04/2021;chumbo;49.58;9.5
1022;08/04/2021;latinha;31.4;7.5
1023;08/04/2021;placa eletronica;20.78;38.8
1024;08/04/2021;óleo;22.94;1.7
1025;08/04/2021;aluminio;37.56;6.2
1026;08/04/2021;arquivo;25.85;0.7
1027;08/04/2021;aluminio;15.19;6.2
1028;08/04/2021;bateria;22.12;5.5
1029;08/04/2021;PP COLORIDO;14.22;1.6
1030;08/04/2021;PP COLORIDO;5.38;1.6
1031;08/04/2021;cobre;21.39;43.9
1032;08/04/2021;bateria;31.88;5.5
1033;08/04/2021;arquivo;46.47;0.7
1034;08/04/2021;alto impacto;5.86;1.1
1035;08/04/2021;chumbo;41.01;9.5
1036;09/04/2021;PP COLORIDO;24.52;1.6
1037;09/04/2021;óleo;14.96;1.7
1038;09/04/2021;PP COLORIDO;22.12;1.6
1039;09/04/2021;bateria;38.33;5.5
1040;09/04/2021;aluminio;9.66;6.2
1041;12/04/2021;arquivo;30.1;0.7
1042;12/04/2021;bateria;47;5.5
1043;12/04/2021;vidro;8.6;1.1
1044;12/04/2021;vidro;25.38;1.1
1045;12/04/2021;aluminio;12.79;6.2
1046;12/04/2021;aço;20.44;5.3
1047;12/04/2021;PP CRISTAL;11.08;3.2
1048;12/04/2021;arquivo;30.51;0.7
1049;12/04/2021;vidro;35.87;1.1
1050;12/04/2021;latinha;28.3;7.5
1051;12/04/2021;bateria;27.96;5.5
1052;12/04/2021;arquivo;17.22;0.7
1053;12/04/2021;PP COLORIDO;2.95;1.6
1054;12/04/2021;latinha;30.59;7.5
1055;12/04/2021;PET PEAD;16.02;2.5
1056;12/04/2021;óleo;32.19;1.7
1057;12/04/2021;alto impacto;6.92;1.1
1058;12/04/2021;PP COLORIDO;29.46;1.6
1059;12/04/2021;alto impacto;38.74;1.1
1060;12/04/2021;cobre;17.52;43.9
1061;12/04/2021;PP CRISTAL;4.03;3.2
1062;12/04/2021;bateria;19.09;5.5
1063;12/04/2021;vidro;1.03;1.1
1064;12/04/2021;aluminio;25.51;6.2
1065;13/04/2021;cobre;5.2;43.9
1066;13/04/2021;arquivo;17.36;0.7
1067;13/04/2021;bloco;2.02;7
1068;13/04/2021;PP BRANCO;45.4;1.9
1069;13/04/2021;vidro;41.52;1.1
1070;13/04/2021;alto impacto;25.03;1.1
1071;13/04/2021;PP PRETO;17.91;1.4
1072;13/04/2021;aluminio;38.71;6.2
1073;13/04/2021;PET PEAD;22.32;2.5
1074;13/04/2021;bateria;45.61;5.5
1075;13/04/2021;ferro;14.68;1.3
1076;13/04/2021;placa eletronica;32.51;38.8
1077;13/04/2021;latinha;27.37;7.5
1078;13/04/2021;aço;25.43;5.3
1079;13/04/2021;papelão;32.5;0.8
1080;13/04/2021;aço;46.84;5.3
1081;13/04/2021;bateria;25.32;5.5
1082;13/04/2021;ferro;6.25;1.3
1083;13/04/2021;placa eletronica;37.36;38.8
1084;13/04/2021;papelão;3.31;0.8
1085;13/04/2021;PET PEAD;27;2.5
1086;13/04/2021;PET PEAD;29.63;2.5
1087;13/04/2021;papelão;15.7;0.8
1088;13/04/2021;PP BRANCO;22.7;1.9
1089;13/04/2021;PP PRETO;2.3;1.4
1090;14/04/2021;PP COLORIDO;22.76;1.6
1091;14/04/2021;PP CRISTAL;18.69;3.2
1092;14/04/2021;aluminio;19.4;6.2
1093;14/04/2021;placa eletronica;2.55;38.8
1094;14/04/2021;PP BRANCO;37.3;1.9
1095;14/04/2021;placa eletronica;38.12;38.8
1096;14/04/2021;aluminio;26.87;6.2
1097;14/04/2021;aço;21.91;5.3
1098;14/04/2021;PP COLORIDO;36.9;1.6
1099;14/04/2021;latinha;28.97;7.5
1100;14/04/2021;PP CRISTAL;45.69;3.2
1101;14/04/2021;PP CRISTAL;34.03;3.2
1102;14/04/2021;arquivo;31.01;0.7
1103;14/04/2021;ferro;27.5;1.3
1104;14/04/2021;bloco;43.68;7
1105;14/04/2021;placa eletronica;29.83;38.8
1106;14/04/2021;óleo;39.48;1.7
1107;14/04/2021;bloco;23.66;7
1108;14/04/2021;vidro;11.17;1.1
1109;14/04/2021;chumbo;11.96;9.5
1110;15/04/2021;PP CRISTAL;43.43;3.2
1111;15/04/2021;PP COLORIDO;10.72;1.6
1112;15/04/2021;vidro;19.92;1.1
1113;15/04/2021;bateria;10.84;5.5
1114;15/04/2021;chumbo;6.75;9.5
1115;15/04/2021;latinha;28.77;7.5
1116;15/04/2021;vidro;14.24;1.1
1117;15/04/2021;aço;2.17;5.3
1118;15/04/2021;bloco;33.75;7
1119;15/04/2021;bateria;25.44;5.5
1120;15/04/2021;arquivo;43.23;0.7
1121;15/04/2021;PP BRANCO;24.48;1.9
1122;15/04/2021;bateria;46.75;5.5
1123;15/04/2021;aço;28.7;5.3
1124;15/04/2021;PP BRANCO;9.28;1.9
1125;15/04/2021;ferro;31.55;1.3
1126;15/04/2021;cobre;13.47;43.9
1127;15/04/2021;PP CRISTAL;35.72;3.2
1128;15/04/2021;PP COLORIDO;20.35;1.6
1129;15/04/2021;cobre;9.6;43.9
1130;15/04/2021;vidro;30.56;1.1
1131;15/04/2021;aço;17.38;5.3
1132;15/04/2021;latinha;9.72;7.5
1133;15/04/2021;ferro;25.48;1.3
1134;16/04/2021;ferro;4.01;1.3
1135;16/04/2021;ferro;5.84;1.3
1136;16/04/2021;placa eletronica;6.02;38.8
1137;16/04/2021;bloco;39.6;7
1138;16/04/2021;óleo;4.58;1.7
1139;16/04/2021;PP PRETO;14.91;1.4
1140;16/04/2021;latinha;40.3;7.5
1141;16/04/2021;placa eletronica;41.19;38.8
1142;16/04/2021;latinha;24.21;7.5
1143;16/04/2021;bateria;22.61;5.5
1144;16/04/2021;PP CRISTAL;20.32;3.2
1145;16/04/2021;aço;21.48;5.3
1146;16/04/2021;aluminio;0.45;6.2
1147;16/04/2021;aluminio;28.57;6.2
1148;16/04/2021;PET PEAD;38.01;2.5
1149;16/04/2021;PP CRISTAL;17.07;3.2
1150;16/04/2021;PP COLORIDO;7.33;1.6
1151;16/04/2021;papelão;9.36;0.8
1152;16/04/2021;chumbo;44.67;9.5
1153;16/04/2021;alto impacto;15.66;1.1
1154;16/04/2021;PP PRETO;2.82;1.4
1155;16/04/2021;PP PRETO;28.76;1.4
1156;16/04/2021;vidro;17.63;1.1
1157;16/04/2021;vidro;11.35;1.1
1158;16/04/2021;PP COLORIDO;5.13;1.6
1159;19/04/2021;chumbo;44.34;9.5
1160;19/04/2021;PP PRETO;1.07;1.4
1161;19/04/2021;PP PRETO;11.19;1.4
1162;19/04/2021;PP CRISTAL;8.19;3.2
1163;19/04/2021;PP COLORIDO;18.15;1.6
1164;19/04/2021;PP BRANCO;43.03;1.9
1165;19/04/2021;aluminio;28.86;6.2
1166;19/04/2021;bateria;11.47;5.5
1167;19/04/2021;bloco;16.56;7
1168;19/04/2021;chumbo;14.39;9.5
1169;19/04/2021;PP BRANCO;48.5;1.9
1170;19/04/2021;ferro;18.65;1.3
1171;19/04/2021;vidro;31.99;1.1
1172;19/04/2021;aço;4.89;5.3
1173;19/04/2021;placa eletronica;17.46;38.8
1174;19/04/2021;chumbo;37.78;9.5
1175;19/04/2021;ferro;35.58;1.3
1176;19/04/2021;PP COLORIDO;29.25;1.6
1177;19/04/2021;PP COLORIDO;21.83;1.6
1178;19/04/2021;ferro;34.25;1.3
1179;19/04/2021;PET PEAD;47.54;2.5
1180;19/04/2021;latinha;9.97;7.5
1181;19/04/2021;aluminio;4.52;6.2
1182;19/04/2021;PP BRANCO;35.7;1.9
1183;19/04/2021;PP CRISTAL;48.03;3.2
1184;19/04/2021;PP COLORIDO;43.91;1.6
1185;19/04/2021;PP CRISTAL;25.09;3.2
1186;20/04/2021;PP COLORIDO;33.56;1.6
1187;20/04/2021;PP BRANCO;27.92;1.9
1188;20/04/2021;cobre;35.79;43.9
1189;20/04/2021;papelão;36.13;0.8
1190;20/04/2021;bateria;44.21;5.5
1191;21/04/2021;placa eletronica;3.91;38.8
1192;21/04/2021;latinha;10.87;7.5
1193;21/04/2021;PET PEAD;36.57;2.5
1194;21/04/2021;placa eletronica;38.81;38.8
1195;21/04/2021;PP CRISTAL;3.84;3.2
1196;21/04/2021;bloco;46.96;7
1197;21/04/2021;alto impacto;3.37;1.1
1198;21/04/2021;bateria;12.16;5.5
1199;21/04/2021;PP COLORIDO;38.9;1.6
1200;21/04/2021;alto impacto;19.52;1.1
1201;21/04/2021;alto impacto;30.68;1.1
1202;21/04/2021;placa eletronica;6.19;38.8
1203;21/04/2021;placa eletronica;42.66;38.8
1204;21/04/2021;PP CRISTAL;38.72;3.2
1205;21/04/2021;aço;19.76;5.3
1206;21/04/2021;aluminio;9.58;6.2
1207;21/04/2021;aço;15.22;5.3
1208;21/04/2021;chumbo;27.41;9.5
1209;21/04/2021;PP CRISTAL;28.36;3.2
1210;21/04/2021;ferro;2.01;1.3
1211;21/04/2021;PP COLORIDO;29.31;1.6
1212;21/04/2021;aluminio;34.46;6.2
1213;21/04/2021;arquivo;34.69;0.7
1214;21/04/2021;aço;25.57;5.3
1215;21/04/2021;óleo;37.46;1.7
1216;22/04/2021;aluminio;15.02;6.2
1217;22/04/2021;PET PEAD;28.97;2.5
1218;22/04/2021;bateria;22.06;5.5
1219;22/04/2021;PP PRETO;42.34;1.4
1220;22/04/2021;ferro;21.65;1.3
1221;22/04/2021;placa eletronica;5.46;38.8
1222;22/04/2021;placa eletronica;0.94;38.8
1223;23/04/2021;bloco;19.55;7
1224;23/04/2021;latinha;20.31;7.5
1225;23/04/2021;arquivo;49.33;0.7
1226;23/04/2021;chumbo;7.15;9.5
1227;23/04/2021;PP CRISTAL;13.37;3.2
1228;23/04/2021;papelão;17.51;0.8
1229;23/04/2021;bateria;20.31;5.5
1230;23/04/2021;alto impacto;33.2;1.1
1231;23/04/2021;PP PRETO;16.12;1.4
1232;23/04/2021;aluminio;30.18;6.2
1233;23/04/2021;aço;48.42;5.3
1234;23/04/2021;PET PEAD;7.95;2.5
1235;23/04/2021;ferro;19.56;1.3
1236;23/04/2021;PP CRISTAL;16.12;3.2
1237;23/04/2021;bateria;47.47;5.5
1238;23/04/2021;bloco;7.79;7
1239;23/04/2021;PET PEAD;22.37;2.5
1240;23/04/2021;PP COLORIDO;49.39;1.6
1241;23/04/2021;PP COLORIDO;26.76;1.6
1242;23/04/2021;chumbo;47.87;9.5
1243;23/04/2021;PP BRANCO;9.97;1.9
1244;23/04/2021;papelão;37.87;0.8
1245;23/04/2021;ferro;38.5;1.3
1246;23/04/2021;PP BRANCO;39.01;1.9
